timestamp,decode_inflight,node_weights,service_rate,decode_latency,prefill_latency,error
1768195173.8864033,"{'1': 15, '0': 38}","{'0': 1.8782900578445734, '1': 0.6321276819985633}","{'0': 62.65853748840608, '1': 13.552060756286561}",0.2290530797269698,0.21368184718572208,
1768195177.7600021,"{'1': 2, '0': 5}","{'0': 1.9724903304187185, '1': 0.5821276819985632}","{'0': 60.51418897448747, '1': 12.688134883647283}",0.23935330966715165,0.11596299067333479,
1768195181.6632562,"{'1': 14, '0': 0}","{'0': 2.0425674298186007, '1': 0.6395173164289472}","{'0': 58.2765000698401, '1': 10.507264649623586}",0.33349046405211596,0.38506218671075026,
1768195185.7547932,"{'1': 2, '0': 0}","{'0': 2.099470912003782, '1': 0.5824772257989157}","{'0': 76.864767559457, '1': 11.577454246024315}",0.19821229070297527,0.022161903847241957,
1768195189.269025,"{'1': 14, '0': 40}","{'0': 2.0244709120037823, '1': 0.5824772257989157}","{'0': 56.918432991553225, '1': 10.59125570789336}",0.2879683028894501,0.3281192729828255,
1768195192.637539,"{'1': 3, '0': 0}","{'0': 2.0052252487867177, '1': 0.5794594152178015}","{'0': 64.90192635070858, '1': 13.866078743970693}",0.1673862159245015,0.033158659444270024,
1768195197.1304517,"{'1': 3, '0': 1}","{'0': 1.9855154758923255, '1': 0.6277893769991866}","{'0': 73.42208331689557, '1': 9.939059788806977}",0.5192130069388534,0.359298898998708,
1768195201.629041,"{'1': 5, '0': 16}","{'0': 2.027887847184181, '1': 0.6657787263055325}","{'0': 59.54444380746912, '1': 15.656677275823142}",0.11959485078717486,0.028584144946878498,
1768195205.0444121,"{'1': 0, '0': 0}","{'0': 2.027887847184181, '1': 0.6657787263055325}","{'0': 76.30857247338216, '1': 10.773720333187043}",0.40464460514507933,0.17710446566379462,
1768195209.5466027,"{'1': 6, '0': 0}","{'0': 2.0528878471841807, '1': 0.6226200849457763}","{'0': 58.795797722189135, '1': 12.090302349791532}",0.45589859564732377,0.041290993684177275,
1768195213.9781008,"{'1': 5, '0': 5}","{'0': 2.0528878471841807, '1': 0.6226200849457763}","{'0': 57.517031291491364, '1': 10.879613926845298}",0.1876966906900587,0.04973411808053883,
1768195217.7253034,"{'1': 1, '0': 0}","{'0': 2.0296913850213905, '1': 0.6179338544306955}","{'0': 86.33860906639536, '1': 16.294454927148777}",0.4660246026384779,0.04672401928765082,
1768195221.9408097,"{'1': 5, '0': 15}","{'0': 2.0339041506210527, '1': 0.606262272067148}","{'0': 56.90033733547939, '1': 14.786350643724788}",0.15427604448390828,0.059128105953301424,
1768195225.3173738,"{'1': 14, '0': 45}","{'0': 1.9665258700928425, '1': 0.6738584104025409}","{'0': 59.262510596499574, '1': 13.105576728036834}",0.4180562312956418,0.2888607358141342,
1768195229.3690517,"{'1': 5, '0': 15}","{'0': 1.9940971416008209, '1': 0.6154573581987306}","{'0': 66.3464837307639, '1': 16.402777515720224}",0.2793882964637009,0.015472650508674605,
1768195232.8550975,"{'1': 15, '0': 44}","{'0': 1.996301974703937, '1': 0.635544909917235}","{'0': 58.35245066734144, '1': 13.69464844659289}",0.2876268325049718,0.28951946626151487,
1768195236.2668796,"{'1': 4, '0': 12}","{'0': 1.9555497102756059, '1': 0.586607342253216}","{'0': 70.07289980468252, '1': 9.801249174029376}",0.32219636630704496,0.016249196808570558,
1768195240.5736148,"{'1': 1, '0': 1}","{'0': 1.9887868705573073, '1': 0.578012369592211}","{'0': 60.59030886628724, '1': 14.517592730061052}",0.5057130415777994,0.3221709278516571,
1768195244.953091,"{'1': 7, '0': 18}","{'0': 1.911481750436294, '1': 0.6280123695922111}","{'0': 58.48834328832122, '1': 13.624330998287338}",0.15152825494200944,0.04783455853057996,
1768195248.410287,"{'1': 3, '0': 0}","{'0': 1.9614817504362938, '1': 0.6530123695922111}","{'0': 85.3913781472768, '1': 12.7266233011059}",0.22125916939451995,0.03873142073436808,
1768195253.0153837,"{'1': 2, '0': 0}","{'0': 2.029348586824615, '1': 0.7530123695922112}","{'0': 72.68087362471177, '1': 18.0178893582741}",0.2512349467631155,0.037454847467708594,
1768195257.3351064,"{'1': 7, '0': 16}","{'0': 2.004348586824615, '1': 0.7280123695922112}","{'0': 68.33461969646928, '1': 14.86336016751332}",0.13591251599868756,0.03919930185290754,
1768195260.574527,"{'1': 2, '0': 0}","{'0': 2.0543485868246147, '1': 0.7030123695922111}","{'0': 62.720646756211664, '1': 11.127023644410126}",0.17090266424616593,0.03630988798229104,
1768195264.9994276,"{'1': 16, '0': 44}","{'0': 1.9832904471944173, '1': 0.7230495121127963}","{'0': 56.07175271050912, '1': 11.47383761634037}",0.2843660679889204,0.2089896479436337,
1768195268.4587755,"{'1': 6, '0': 13}","{'0': 1.924723129045598, '1': 0.7980495121127964}","{'0': 50.41238045548768, '1': 19.03433461467572}",0.13056293457263354,0.023744416636056427,
1768195272.977131,"{'1': 4, '0': 6}","{'0': 2.0247231290455976, '1': 0.8416586970705714}","{'0': 64.52815197638976, '1': 16.19394648633029}",0.26795392209083857,0.13188644503169591,
1768195276.2427423,"{'1': 2, '0': 0}","{'0': 2.0253260493250265, '1': 0.7916586970705713}","{'0': 68.78785668356609, '1': 18.43725750476139}",0.29852449932112,0.034275520830894496,
1768195280.5714643,"{'1': 5, '0': 1}","{'0': 2.0503260493250264, '1': 0.8648586229029604}","{'0': 58.21836668870495, '1': 20.578901452726825}",0.25280064300132166,0.023992099134411093,
1768195283.9642484,"{'1': 0, '0': 0}","{'0': 2.1066519912343016, '1': 0.8529970451757075}","{'0': 72.99570954740182, '1': 13.273376145853995}",0.3942724943701286,0.0557513425126234,
1768195288.5654767,"{'1': 4, '0': 9}","{'0': 2.093586514448867, '1': 0.8210774215488196}","{'0': 51.64833375212645, '1': 11.892934706011737}",0.20722527052123635,0.03033572330581775,
1768195291.707003,"{'1': 4, '0': 11}","{'0': 2.059576567352037, '1': 0.7960774215488196}","{'0': 67.24681762196678, '1': 14.083501020922967}",0.1696175816517061,0.038602854183540126,
1768195294.814666,"{'1': 3, '0': 0}","{'0': 2.059576567352037, '1': 0.7960774215488196}","{'0': 63.09443090746714, '1': 15.206702219627607}",0.23510218754929232,0.02462964480390045,
1768195298.0787294,"{'1': 2, '0': 0}","{'0': 2.1243743750715582, '1': 0.8210774215488196}","{'0': 76.01779392168493, '1': 15.556974388313154}",0.22626081620647637,0.07555188210624543,
1768195302.4469903,"{'1': 6, '0': 3}","{'0': 2.1676560339801654, '1': 0.8141124127059598}","{'0': 55.200289838023586, '1': 15.242474970324627}",0.18497943515472698,0.08194027266077027,
1768195305.7772844,"{'1': 2, '0': 0}","{'0': 2.088790619358654, '1': 0.7225558812695063}","{'0': 71.30173924332504, '1': 17.70015358160946}",0.21167389763657352,0.0330720038492287,
1768195310.1083527,"{'1': 5, '0': 0}","{'0': 2.138790619358654, '1': 0.7225558812695063}","{'0': 57.77837021946996, '1': 14.081093871210417}",0.23611905071557227,0.032721170210939926,
1768195313.4871583,"{'1': 1, '0': 1}","{'0': 2.2062595476573224, '1': 0.7523904235670915}","{'0': 56.968271476663624, '1': 15.869114465594944}",0.5839234512067891,0.10570206391041681,
1768195317.8162465,"{'1': 3, '0': 1}","{'0': 2.1562595476573225, '1': 0.8065850755238511}","{'0': 53.814303543904785, '1': 19.380893019219307}",0.2215494935012031,0.06070323150905903,
1768195321.1090882,"{'1': 6, '0': 16}","{'0': 2.166253006124087, '1': 0.781585075523851}","{'0': 59.3985901347069, '1': 12.591112530575046}",0.31138485794523624,0.03346015886034201,
1768195324.2697215,"{'1': 10, '0': 18}","{'0': 2.158447766017051, '1': 0.8574592848193451}","{'0': 58.0051231639882, '1': 14.798540840117418}",0.2193928610540425,0.1823102461772102,
1768195327.58105,"{'1': 3, '0': 6}","{'0': 2.183447766017051, '1': 0.8404221157066677}","{'0': 63.07603611271712, '1': 12.873475719424647}",0.32453807987562,0.021280598501968836,
1768195331.8938699,"{'1': 5, '0': 12}","{'0': 2.183447766017051, '1': 0.800925811459152}","{'0': 65.54249007618697, '1': 15.791088196075972}",0.1980873439752604,0.023672677491706602,
1768195335.2779274,"{'1': 3, '0': 0}","{'0': 2.174729133293222, '1': 0.8195505830927754}","{'0': 72.93977891481123, '1': 13.47685367881875}",0.554115266691175,0.2912199341850544,
1768195339.6786337,"{'1': 7, '0': 19}","{'0': 2.2497291332932217, '1': 0.795765466401351}","{'0': 55.273299074733345, '1': 12.286975117476254}",0.18553264497438365,0.03817275935908078,
1768195343.1712978,"{'1': 1, '0': 2}","{'0': 2.3247291332932214, '1': 0.745765466401351}","{'0': 71.91468740035808, '1': 11.767101889459845}",0.27232198096621496,0.022386050458602764,
1768195347.3991814,"{'1': 0, '0': 5}","{'0': 2.287203573775293, '1': 0.720765466401351}","{'0': 74.11551772593407, '1': 12.93726151047715}",0.36243848495863545,0.030682877635613642,
1768195351.751961,"{'1': 2, '0': 0}","{'0': 2.298493267177102, '1': 0.6457654664013509}","{'0': 55.61003352208244, '1': 11.792926424620175}",0.16451389937169725,0.07936863985432548,
1768195355.0781343,"{'1': 16, '0': 36}","{'0': 2.1984932671771023, '1': 0.6891309101647317}","{'0': 52.295867880409716, '1': 12.329707006344602}",0.2621592651870572,0.3110414977280558,
1768195358.390975,"{'1': 1, '0': 0}","{'0': 2.19339574042802, '1': 0.6391309101647317}","{'0': 80.54860800964536, '1': 12.541127194902604}",0.3814280930426337,0.043796358235293105,
1768195362.8346465,"{'1': 0, '0': 2}","{'0': 2.21839574042802, '1': 0.6641309101647317}","{'0': 72.5465720621817, '1': 11.763835085199988}",0.3943495374309084,0.06584040577763724,
1768195367.170189,"{'1': 5, '0': 16}","{'0': 2.24339574042802, '1': 0.6476368824941912}","{'0': 63.10169379011911, '1': 16.160750934088984}",0.2960556671824717,0.024045529095360535,
1768195370.5886266,"{'1': 15, '0': 0}","{'0': 2.24339574042802, '1': 0.6784174508570937}","{'0': 59.87930181560791, '1': 11.074830198312034}",0.3367332858220188,0.32074300985089954,
1768195374.738577,"{'1': 4, '0': 5}","{'0': 2.1838289398794033, '1': 0.6354204712026035}","{'0': 46.349015962396685, '1': 13.231448504319653}",0.16991002921682447,0.015967454321585355,
1768195379.1029987,"{'1': 6, '0': 17}","{'0': 2.1338289398794035, '1': 0.6926442751936553}","{'0': 64.92227243788466, '1': 12.134450749668204}",0.19518334405851562,0.10822407336590795,
1768195382.375032,"{'1': 2, '0': 0}","{'0': 2.0588289398794037, '1': 0.7197967950885032}","{'0': 72.95729988404577, '1': 17.265052541478806}",0.15003770846561065,0.07427102022291536,
1768195386.9295678,"{'1': 3, '0': 7}","{'0': 2.0588289398794037, '1': 0.7197967950885032}","{'0': 59.20070243032923, '1': 12.01743694911451}",0.4307681767660576,0.17559974889880722,
1768195390.1695251,"{'1': 3, '0': 0}","{'0': 2.065794433911066, '1': 0.6947967950885032}","{'0': 78.68060929536404, '1': 14.184074751176233}",0.5331127311604794,0.14154975667232292,
1768195394.5723279,"{'1': 2, '0': 6}","{'0': 2.0727277336894643, '1': 0.670035572592877}","{'0': 65.526130717988, '1': 12.371433514333741}",0.4192085977385927,0.044065600810737134,
1768195397.8571107,"{'1': 15, '0': 40}","{'0': 1.9716862431046895, '1': 0.747597724726373}","{'0': 60.76014216261913, '1': 13.304690582757285}",0.3093371589219296,0.15291938034447647,
1768195401.657836,"{'1': 3, '0': 4}","{'0': 1.9651427184624497, '1': 0.6975977247263729}","{'0': 68.82953273389408, '1': 17.32003338701908}",0.14969471965117914,0.02936732304667201,
1768195405.6678584,"{'1': 6, '0': 3}","{'0': 1.9508246264903102, '1': 0.6440078949579107}","{'0': 74.04453213337084, '1': 12.316925319498718}",0.5067604372390674,0.07037030749533302,
1768195410.0096653,"{'1': 7, '0': 18}","{'0': 1.8895696258763928, '1': 0.5813254748632178}","{'0': 50.51256525798342, '1': 12.79732647388946}",0.13508146379751157,0.019451022889307515,
1768195413.4615116,"{'1': 2, '0': 8}","{'0': 1.9315312733172885, '1': 0.5313254748632178}","{'0': 73.80903730851358, '1': 11.115256092019672}",0.2181932041164028,0.024989687704219877,
1768195417.7991135,"{'1': 3, '0': 10}","{'0': 1.8394877399186014, '1': 0.5313254748632178}","{'0': 67.62928713204306, '1': 15.442051436299296}",0.17733769099611013,0.02941199102391173,
1768195421.098919,"{'1': 14, '0': 43}","{'0': 1.8131311864210882, '1': 0.5547671314284176}","{'0': 55.97328092721737, '1': 12.1740162884102}",0.24906036065505718,0.19887377205077278,
1768195424.6847124,"{'1': 4, '0': 10}","{'0': 1.7617696817644104, '1': 0.5709352031584201}","{'0': 59.22932118396251, '1': 10.3500013597123}",0.2835740618035412,0.16520724334282846,
1768195428.7840652,"{'1': 4, '0': 6}","{'0': 1.821136099937098, '1': 0.540777892154843}","{'0': 66.07011408728638, '1': 11.404481350863996}",0.12996747760335425,0.01941133623049391,
1768195433.154748,"{'1': 2, '0': 0}","{'0': 1.8225127716565266, '1': 0.5617816436112477}","{'0': 67.49309676881278, '1': 9.876379719014544}",0.2762250449717888,0.036118523978157555,
1768195437.4475505,"{'1': 9, '0': 22}","{'0': 1.7967402503970862, '1': 0.5617816436112477}","{'0': 60.17612152697376, '1': 11.008719306022023}",0.256912117661432,0.2167974545629025,
1768195440.730989,"{'1': 0, '0': 0}","{'0': 1.6247170391097754, '1': 0.5620528457451046}","{'0': 54.676702471897514, '1': 15.496246422978905}",0.5169337061047818,0.0856383783992029,
1768195445.2701519,"{'1': 13, '0': 34}","{'0': 1.5816518843361655, '1': 0.5620528457451046}","{'0': 59.927813421163165, '1': 13.058381458075747}",0.19345948809592994,0.2886515241633775,
1768195448.6455674,"{'1': 3, '0': 0}","{'0': 1.607200885541796, '1': 0.47769741172494473}","{'0': 57.07938690923995, '1': 11.462106138155328}",0.20020388263821773,0.02946662850290837,
1768195452.8645496,"{'1': 5, '0': 13}","{'0': 1.6637519351063736, '1': 0.5147854888915927}","{'0': 68.37802978443403, '1': 18.48720924263581}",0.17758123621655172,0.030449373319262354,
1768195456.2455904,"{'1': 12, '0': 10}","{'0': 1.7387519351063734, '1': 0.5831961949429231}","{'0': 61.72839547550777, '1': 12.947161209317667}",0.23650337519922887,0.035177330957060535,
1768195460.3296697,"{'1': 5, '0': 14}","{'0': 1.7754975734052274, '1': 0.6137351430152997}","{'0': 58.54862626891117, '1': 12.377338452415072}",0.27951789206433214,0.02165156384675316,
1768195463.7924263,"{'1': 7, '0': 17}","{'0': 1.7541871052187001, '1': 0.6382970177729587}","{'0': 55.79885093148698, '1': 12.994686073056126}",0.3231012905105226,0.1935280009489338,
1768195467.0358164,"{'1': 3, '0': 0}","{'0': 1.7541871052187001, '1': 0.8002198283083709}","{'0': 47.56085484367397, '1': 20.44016292694846}",0.22648181614553303,0.033518396842258845,
1768195471.440868,"{'1': 7, '0': 13}","{'0': 1.7791871052187, '1': 0.8257484193112057}","{'0': 53.28986989618197, '1': 15.261626113270816}",0.3968525106366321,0.053181071256274914,
1768195474.7450018,"{'1': 12, '0': 25}","{'0': 1.7791871052187, '1': 0.8351028173353703}","{'0': 56.610685434579615, '1': 17.394743975606346}",0.263602195116793,0.06631991048406721,
1768195478.1591775,"{'1': 0, '0': 0}","{'0': 1.8693758876801283, '1': 0.8815949863641184}","{'0': 73.98351774601291, '1': 17.606860540634894}",0.44947436405128555,0.14671864080464708,
1768195482.7271261,"{'1': 4, '0': 1}","{'0': 1.9943758876801279, '1': 0.7890499203306982}","{'0': 56.83186109281494, '1': 13.47806624282599}",0.2849845896747765,0.06296075460776891,
1768195486.1725714,"{'1': 3, '0': 0}","{'0': 2.0443758876801277, '1': 0.7390499203306982}","{'0': 69.27969135514266, '1': 14.558121595785508}",0.21676610142108882,0.036323921978622734,
1768195490.4064457,"{'1': 5, '0': 0}","{'0': 2.0943758876801275, '1': 0.7777602225839919}","{'0': 58.61631257149807, '1': 14.274032536175996}",0.2168603373574275,0.03933184537455192,
1768195493.8367333,"{'1': 3, '0': 0}","{'0': 2.244375887680127, '1': 0.6815846286731128}","{'0': 66.58687205857188, '1': 10.879992456463194}",0.16806944833112242,0.031347180994808356,
1768195498.1643023,"{'1': 1, '0': 0}","{'0': 2.296301994765351, '1': 0.7045977827843475}","{'0': 73.52200073130274, '1': 11.738768532894714}",0.31592423284325194,0.12789433857000512,
1768195502.4430013,"{'1': 14, '0': 45}","{'0': 2.3208535674467554, '1': 0.6795977827843475}","{'0': 56.64343054754485, '1': 11.67916134161736}",0.23002911812454652,0.26074262690526706,
1768195505.9166193,"{'1': 3, '0': 7}","{'0': 2.3071111079051727, '1': 0.7355802857543652}","{'0': 64.79374059999563, '1': 19.078710398302107}",0.312393432122065,0.03145169661126971,
1768195510.3756678,"{'1': 3, '0': 0}","{'0': 2.2713097079027182, '1': 0.7870455523279426}","{'0': 61.971259805225046, '1': 15.914416679607074}",0.23228593621385218,0.03256166036149217,
1768195513.5665805,"{'1': 0, '0': 0}","{'0': 2.236543822084951, '1': 0.7655011512863206}","{'0': 86.29404824392961, '1': 16.815007440214924}",0.461644597302262,0.07678234764736028,
1768195517.979231,"{'1': 6, '0': 16}","{'0': 2.2390544185721035, '1': 0.7944197128492156}","{'0': 76.26745392727923, '1': 12.225704032324304}",0.3536644241841351,0.06933503665999312,
1768195521.3369303,"{'1': 2, '0': 4}","{'0': 2.2890544185721033, '1': 0.7933299667611312}","{'0': 61.05202430436507, '1': 11.268125001417893}",0.2861901380754431,0.02252615313781186,
1768195525.6141083,"{'1': 5, '0': 17}","{'0': 2.2390544185721035, '1': 0.7683299667611312}","{'0': 72.09740587798417, '1': 13.529117299755239}",0.20157930262427595,0.03455009312785252,
1768195528.9118156,"{'1': 13, '0': 1}","{'0': 2.2140544185721036, '1': 0.8402382921536713}","{'0': 63.531924326539965, '1': 12.400363443078476}",0.18417127776059183,0.04888427466583874,
1768195532.8138945,"{'1': 4, '0': 14}","{'0': 2.3140544185721033, '1': 0.7652382921536712}","{'0': 72.03180294309765, '1': 14.079260936286737}",0.2640766971420733,0.032387600612177256,
1768195536.5519109,"{'1': 4, '0': 2}","{'0': 2.364054418572103, '1': 0.7902382921536713}","{'0': 68.06933822940152, '1': 14.684517942016996}",0.14664025821803667,0.020792686132097535,
1768195540.9396074,"{'1': 6, '0': 0}","{'0': 2.222698754782805, '1': 0.7895004614183896}","{'0': 69.74489771259466, '1': 11.793576623535975}",0.4820417485800504,0.08343195619342487,
1768195545.0957813,"{'1': 4, '0': 6}","{'0': 2.2119331199915737, '1': 0.8011862009008457}","{'0': 54.041074653412544, '1': 17.739925822620897}",0.19607367143064666,0.06582561343274815,
1768195548.664024,"{'1': 0, '0': 0}","{'0': 2.1443785132311377, '1': 0.8609107608415283}","{'0': 78.47433115383424, '1': 14.247887344362947}",0.3597177976056707,0.17378459210837288,
1768195553.2307515,"{'1': 6, '0': 15}","{'0': 2.1090467734764404, '1': 0.8109107608415282}","{'0': 67.29668044371053, '1': 21.92461686246711}",0.14377085958823202,0.04132830230220306,
1768195556.6027417,"{'1': 1, '0': 1}","{'0': 2.1590467734764403, '1': 0.8332007441707044}","{'0': 76.94927608694164, '1': 16.56393904446052}",0.22454666700597886,0.06848240521790704,
1768195561.2000048,"{'1': 3, '0': 9}","{'0': 2.1340467734764403, '1': 0.846347357084849}","{'0': 60.98078088081666, '1': 16.30246805129983}",0.305564952667916,0.0709245335561424,
1768195564.289079,"{'1': 19, '0': 35}","{'0': 2.0840467734764405, '1': 0.9463473570848491}","{'0': 48.02147778870834, '1': 17.494494230868526}",0.3153054477453373,0.41669052329249767,
1768195568.0200691,"{'1': 4, '0': 11}","{'0': 2.1725018564559644, '1': 0.8611119825284981}","{'0': 60.991050601958214, '1': 14.137748568811084}",0.2904082990404256,0.14534344415931053,
1768195572.3568468,"{'1': 2, '0': 3}","{'0': 2.1558427279647034, '1': 0.836111982528498}","{'0': 56.71857782880322, '1': 11.386393153909166}",0.5281400734040631,0.08204796401828691,
1768195576.6255937,"{'1': 4, '0': 0}","{'0': 2.1808427279647034, '1': 0.8491729109957132}","{'0': 67.74573300983371, '1': 17.73570242452351}",0.2567016283894329,0.02501906533742916,
1768195580.1033487,"{'1': 9, '0': 22}","{'0': 2.1808427279647034, '1': 0.8991729109957133}","{'0': 57.41797493295508, '1': 15.1415738451957}",0.27715694074313224,0.11880792093018606,
1768195583.5890265,"{'1': 2, '0': 3}","{'0': 2.184055639561221, '1': 0.8557755989627758}","{'0': 57.295843419391275, '1': 14.804031783702147}",0.33945505173074975,0.0942614475749744,
1768195587.982001,"{'1': 6, '0': 13}","{'0': 2.142580785899115, '1': 0.832443073036502}","{'0': 59.66277988192394, '1': 13.578400543477983}",0.5473476136008154,0.026120284855257643,
1768195591.5850053,"{'1': 4, '0': 0}","{'0': 2.092580785899115, '1': 0.8960289588225754}","{'0': 54.618877459730236, '1': 17.26819585101157}",0.2447592990588528,0.03380820242556713,
1768195594.8429115,"{'1': 14, '0': 32}","{'0': 2.1675807858991147, '1': 0.9512848286853256}","{'0': 54.470758924590214, '1': 15.57393644853251}",0.2622127534159765,0.1432429634941674,
1768195598.3205116,"{'1': 6, '0': 0}","{'0': 2.042580785899115, '1': 0.9762848286853256}","{'0': 53.24900931427234, '1': 14.75653020714531}",0.4875104384588967,0.18362136583713362,
1768195602.6652255,"{'1': 5, '0': 2}","{'0': 2.059496020136912, '1': 0.9842648974527829}","{'0': 67.88431346160041, '1': 21.403678811324436}",0.1550517577349631,0.031126362414489725,
1768195606.1817522,"{'1': 6, '0': 13}","{'0': 2.1094960201369117, '1': 1.018842494408959}","{'0': 55.572507805064475, '1': 21.875923220004104}",0.16354201774983587,0.05975775569572493,
1768195609.4574192,"{'1': 4, '0': 1}","{'0': 2.0984864261670757, '1': 1.0688424944089587}","{'0': 55.727905278424245, '1': 15.395500042967573}",0.1772252779961054,0.0654477682851407,
1768195612.7459445,"{'1': 2, '0': 0}","{'0': 2.0912696267901705, '1': 1.094665807998243}","{'0': 57.605260460123176, '1': 25.989083077737398}",0.16810464429313093,0.05062431981510573,
1768195616.1889188,"{'1': 7, '0': 0}","{'0': 2.097969126139648, '1': 1.072480413879941}","{'0': 47.87132854495769, '1': 19.456359175242845}",0.20380673385282103,0.036603150589087606,
1768195619.7198834,"{'1': 2, '0': 0}","{'0': 2.1674349974179123, '1': 1.0973209920856943}","{'0': 71.64645915438842, '1': 16.01396582345953}",0.1745854386628971,0.03183098731953385,
1768195624.266353,"{'1': 5, '0': 9}","{'0': 2.263245341201907, '1': 1.051598427048927}","{'0': 51.0840225439549, '1': 15.805496401663667}",0.25276336489950824,0.16830667283363482,
1768195627.7668865,"{'1': 7, '0': 14}","{'0': 2.205422944842739, '1': 1.0319273693323552}","{'0': 66.0418503495793, '1': 13.4173738106614}",0.14659108785737796,0.05144972011647858,
1768195630.963969,"{'1': 3, '0': 0}","{'0': 2.205422944842739, '1': 0.9906836662976986}","{'0': 59.87053636979459, '1': 14.76836242010711}",0.26206720811463724,0.02621930472078138,
1768195634.4151697,"{'1': 1, '0': 0}","{'0': 2.2184590927191365, '1': 0.9406836662976984}","{'0': 71.1647820409871, '1': 14.825719504437403}",0.21664298377203142,0.03977603172916509,
1768195638.5944839,"{'1': 6, '0': 12}","{'0': 2.1787281613626277, '1': 0.9656836662976984}","{'0': 63.176515097153704, '1': 14.992987175192592}",0.2836609117372542,0.025396527694398027,
1768195642.7930255,"{'1': 0, '0': 0}","{'0': 2.1995926992066015, '1': 0.9932448813674292}","{'0': 57.113886249264326, '1': 16.53727509039355}",0.499297214528755,0.050223439932511604,
1768195647.1377115,"{'1': 7, '0': 13}","{'0': 2.216868409323887, '1': 0.9867317246088979}","{'0': 64.8119039405593, '1': 17.79010978543041}",0.17190414264156895,0.05113319242897809,
1768195650.276903,"{'1': 1, '0': 0}","{'0': 2.18815570002255, '1': 1.0163597179471568}","{'0': 68.97413164114548, '1': 15.593144857444212}",0.3260015793460917,0.06753548375661196,
1768195654.8402488,"{'1': 4, '0': 4}","{'0': 2.2295105978135803, '1': 1.0354911977339623}","{'0': 53.803926705717025, '1': 15.50134735370553}",0.27244469152990813,0.13132064908274824,
1768195658.2623472,"{'1': 0, '0': 0}","{'0': 2.25451059781358, '1': 1.0335489195188674}","{'0': 71.00965653167967, '1': 21.097621879173907}",0.3117107726953906,0.06214374941793256,
1768195662.5762033,"{'1': 3, '0': 7}","{'0': 2.2295105978135803, '1': 0.9853975883358969}","{'0': 61.9769650817681, '1': 11.69931165511392}",0.3237419485128053,0.027664766325457085,
1768195666.0766203,"{'1': 4, '0': 0}","{'0': 2.25451059781358, '1': 0.9200212404346018}","{'0': 57.92872050211157, '1': 13.70897833372737}",0.2816940662466774,0.033279271356601504,
1768195669.4487934,"{'1': 0, '0': 0}","{'0': 2.3354593060062143, '1': 0.9200212404346018}","{'0': 72.13406927070332, '1': 12.83157978122751}",0.41291941445805824,0.035062684938320286,
1768195674.005884,"{'1': 2, '0': 5}","{'0': 2.2604593060062146, '1': 0.881789901582384}","{'0': 55.54136316610776, '1': 11.601644804738335}",0.21190743404520956,0.043656575775105386,
1768195677.4870844,"{'1': 5, '0': 0}","{'0': 2.2738779544788863, '1': 0.8631306311492754}","{'0': 61.50433861563257, '1': 17.87815629025782}",0.2284859546767427,0.021683218194029925,
1768195681.039129,"{'1': 2, '0': 0}","{'0': 2.2322133624225717, '1': 0.8423736642525943}","{'0': 66.3011063870581, '1': 14.72933319147513}",0.23369867180432477,0.048307690570819156,
1768195685.4729815,"{'1': 4, '0': 3}","{'0': 2.182213362422572, '1': 0.8423736642525943}","{'0': 63.68113872002165, '1': 15.855003173654826}",0.28924060713895344,0.11660849273750654,
1768195688.7599995,"{'1': 1, '0': 2}","{'0': 2.130128592828931, '1': 0.8435701813602143}","{'0': 66.21280004959895, '1': 15.92143790959575}",0.2036525606422226,0.054815998261447875,
1768195693.3230739,"{'1': 2, '0': 5}","{'0': 2.130128592828931, '1': 0.7648925514817387}","{'0': 59.993320677033154, '1': 12.311991047769673}",0.22285936056998246,0.04436983977208543,
1768195696.8550916,"{'1': 6, '0': 14}","{'0': 2.105128592828931, '1': 0.7977069736634249}","{'0': 64.16914052264735, '1': 19.007405722694124}",0.1337666754145536,0.032814060602471766,
1768195700.3634577,"{'1': 2, '0': 5}","{'0': 2.105128592828931, '1': 0.7977069736634249}","{'0': 53.1703140190414, '1': 13.965678479961571}",0.5732251654041094,0.05990322346151586,
1768195704.8085592,"{'1': 9, '0': 23}","{'0': 2.1352520789155127, '1': 0.8587815238359576}","{'0': 47.79384029657657, '1': 13.146706096114311}",0.3838511427842509,0.48634307278137706,
1768195708.7459624,"{'1': 7, '0': 12}","{'0': 2.0746876235980674, '1': 0.9087815238359577}","{'0': 59.69238338279966, '1': 14.908782319965443}",0.24149649255015032,0.06741300141300814,
1768195712.190277,"{'1': 1, '0': 0}","{'0': 2.035083979803014, '1': 0.8874820564976478}","{'0': 53.7770249176356, '1': 20.238319172097917}",0.22392402007846607,0.03635371364281943,
1768195716.700621,"{'1': 6, '0': 14}","{'0': 1.9975387055500184, '1': 0.8874820564976478}","{'0': 48.56071361971386, '1': 16.391348525214433}",0.2065205698168858,0.03383869327272562,
1768195720.2356813,"{'1': 18, '0': 32}","{'0': 2.036200402686347, '1': 0.8603814428561036}","{'0': 48.81556016212919, '1': 14.477346597614067}",0.3488467222693328,0.2621442565510751,
1768195724.3963113,"{'1': 2, '0': 5}","{'0': 2.083187879794023, '1': 0.7932153785652585}","{'0': 68.18652740741354, '1': 13.56014430975965}",0.2185200719101564,0.02117062515872535,
1768195728.0981424,"{'1': 9, '0': 19}","{'0': 2.0693398409902244, '1': 0.8391442382939237}","{'0': 50.8956433192164, '1': 19.102024139167902}",0.16679057895292496,0.02241585409202343,
